payment_id,tenant_id,lease_id,property_id,due_date,paid_date,amount_due,amount_paid,status,days_late
3454,336,281,430,2024-10-01,2024-10-08,2525,2525,PAID,0
3455,336,281,430,2024-11-01,,2525,0,PENDING,574
3456,336,281,430,2024-12-01,,2525,0,OVERDUE,544
3457,336,281,430,2025-01-01,2025-01-02,2525,2525,PAID,0
3458,336,281,430,2025-02-01,2025-02-07,2525,2525,PAID,0
3459,336,281,430,2025-03-01,2025-03-02,2525,2525,PAID,0
3460,336,281,430,2025-04-01,2025-04-03,2525,2525,PAID,0
3461,336,281,430,2025-05-01,2025-05-04,2525,2525,PAID,0
3462,336,281,430,2025-06-01,,2525,0,PENDING,362
3463,336,281,430,2025-07-01,2025-07-05,2525,2525,PAID,0
3464,336,281,430,2025-08-01,2025-08-03,2525,2525,PAID,0
3465,336,281,430,2025-09-01,2025-09-03,2525,2525,PAID,0
3466,336,281,430,2025-10-01,,2525,0,PENDING,240
3467,336,281,430,2025-11-01,2025-11-02,2525,2525,PAID,0
3468,336,281,430,2025-12-01,2025-12-03,2525,2525,PAID,0
3469,286,282,432,2025-07-01,,3023,0,PENDING,332
3470,286,282,432,2025-08-01,,3023,0,PENDING,301
3471,286,282,432,2025-09-01,,3023,0,PENDING,270
3472,286,282,432,2025-10-01,2025-10-06,3023,3023,PAID,0
3473,286,282,432,2025-11-01,2025-11-05,3023,3023,PAID,0
3474,286,282,432,2025-12-01,2025-12-05,3023,3023,PAID,0
3475,286,282,432,2026-01-01,2026-01-06,3023,3023,PAID,0
3476,1969,283,434,2025-05-01,2025-05-03,2455,2455,PAID,0
3477,1969,283,434,2025-06-01,2025-06-06,2455,2455,PAID,0
3478,1969,283,434,2025-07-01,2025-07-02,2455,2455,PAID,0
3479,1969,283,434,2025-08-01,2025-08-02,2455,2455,PAID,0
3480,1969,283,434,2025-09-01,,2455,0,PENDING,270
3481,1969,283,434,2025-10-01,2025-10-06,2455,2455,PAID,0
3482,1969,283,434,2025-11-01,2025-11-07,2455,2455,PAID,0
3483,1969,283,434,2025-12-01,,2455,0,OVERDUE,179
3484,1969,283,434,2026-01-01,2026-01-01,2455,2455,PAID,0
3485,1969,283,434,2026-02-01,2026-02-03,2455,2455,PAID,0
3486,1969,283,434,2026-03-01,2026-03-02,2455,2455,PAID,0
3487,1969,283,434,2026-04-01,2026-04-04,2455,2455,PAID,0
3488,1969,283,434,2026-05-01,2026-05-07,2455,2455,PAID,0
3489,940,284,436,2024-02-01,2024-02-02,2129,2129,PAID,0
3490,940,284,436,2024-03-01,2024-03-05,2129,2129,PAID,0
3491,940,284,436,2024-04-01,,2129,0,PENDING,788
3492,940,284,436,2024-05-01,,2129,0,OVERDUE,758
3493,940,284,436,2024-06-01,2024-06-03,2129,2129,PAID,0
3494,940,284,436,2024-07-01,2024-07-02,2129,2129,PAID,0
3495,940,284,436,2024-08-01,2024-08-04,2129,2129,PAID,0
3496,81,285,437,2025-08-01,2025-08-06,2464,2464,PAID,0
3497,81,285,437,2025-09-01,2025-09-01,2464,2464,PAID,0
3498,81,285,437,2025-10-01,,2464,0,OVERDUE,240
3499,81,285,437,2025-11-01,2025-11-08,2464,2464,PAID,0
3500,81,285,437,2025-12-01,2025-12-04,2464,2464,PAID,0
3501,81,285,437,2026-01-01,,2464,0,OVERDUE,148
3502,81,285,437,2026-02-01,2026-02-01,2464,2464,PAID,0
3503,81,285,437,2026-03-01,2026-03-07,2464,2464,PAID,0
3504,81,285,437,2026-04-01,,2464,0,OVERDUE,58
3505,81,285,437,2026-05-01,2026-05-08,2464,2464,PAID,0
3506,813,286,438,2024-08-01,2024-08-01,1163,1163,PAID,0
3507,813,286,438,2024-09-01,2024-09-16,1163,716,PARTIAL,0
3508,813,286,438,2024-10-01,2024-10-04,1163,1163,PAID,0
3509,813,286,438,2024-11-01,2024-11-07,1163,1163,PAID,0
3510,813,286,438,2024-12-01,2024-12-06,1163,1163,PAID,0
3511,813,286,438,2025-01-01,2025-01-07,1163,1163,PAID,0
3512,813,286,438,2025-02-01,2025-02-02,1163,1163,PAID,0
3513,813,286,438,2025-03-01,2025-03-03,1163,1163,PAID,0
3514,813,286,438,2025-04-01,,1163,0,OVERDUE,423
3515,813,286,438,2025-05-01,2025-05-01,1163,1163,PAID,0
3516,813,286,438,2025-06-01,2025-06-07,1163,1163,PAID,0
3517,813,286,438,2025-07-01,2025-07-05,1163,1163,PAID,0
3518,813,286,438,2025-08-01,2025-08-07,1163,1163,PAID,0
3519,820,287,439,2024-04-01,,1645,0,PENDING,788
3520,820,287,439,2024-05-01,2024-05-04,1645,1645,PAID,0
3521,820,287,439,2024-06-01,,1645,0,OVERDUE,727
3522,820,287,439,2024-07-01,2024-07-07,1645,1645,PAID,0
3523,820,287,439,2024-08-01,,1645,0,PENDING,666
3524,820,287,439,2024-09-01,2024-09-07,1645,1645,PAID,0
3525,820,287,439,2024-10-01,2024-10-07,1645,1645,PAID,0
3526,820,287,439,2024-11-01,2024-11-02,1645,1645,PAID,0
3527,820,287,439,2024-12-01,2024-12-02,1645,1645,PAID,0
3528,820,287,439,2025-01-01,2025-01-06,1645,1645,PAID,0
3529,820,287,439,2025-02-01,2025-02-04,1645,1645,PAID,0
3530,820,287,439,2025-03-01,2025-03-01,1645,1645,PAID,0
3531,820,287,439,2025-04-01,2025-04-05,1645,1645,PAID,0
3532,1133,288,444,2024-04-01,,2809,0,PENDING,788
3533,1133,288,444,2024-05-01,2024-05-08,2809,2809,PAID,0
3534,1133,288,444,2024-06-01,2024-06-04,2809,2809,PAID,0
3535,1133,288,444,2024-07-01,2024-07-06,2809,2809,PAID,0
3536,1133,288,444,2024-08-01,,2809,0,PENDING,666
3537,1133,288,444,2024-09-01,2024-09-17,2809,2063,PARTIAL,0
3538,1133,288,444,2024-10-01,2024-10-01,2809,2809,PAID,0
3539,1133,288,444,2024-11-01,2024-11-02,2809,2809,PAID,0
3540,1133,288,444,2024-12-01,2024-12-06,2809,2809,PAID,0
3541,1133,288,444,2025-01-01,2025-01-02,2809,2809,PAID,0
3542,1133,288,444,2025-02-01,2025-02-03,2809,2809,PAID,0
3543,1133,288,444,2025-03-01,2025-03-08,2809,2809,PAID,0
3544,1133,288,444,2025-04-01,,2809,0,OVERDUE,423
3545,1133,288,444,2025-05-01,2025-05-03,2809,2809,PAID,0
3546,1133,288,444,2025-06-01,2025-06-06,2809,2809,PAID,0
3547,1133,288,444,2025-07-01,,2809,0,OVERDUE,332
3548,1133,288,444,2025-08-01,2025-08-04,2809,2809,PAID,0
3549,1133,288,444,2025-09-01,2025-09-07,2809,2809,PAID,0
3550,1133,288,444,2025-10-01,2025-10-06,2809,2809,PAID,0
3551,1133,288,444,2025-11-01,,2809,0,OVERDUE,209
3552,1133,288,444,2025-12-01,2025-12-01,2809,2809,PAID,0
3553,1133,288,444,2026-01-01,2026-01-02,2809,2809,PAID,0
3554,1133,288,444,2026-02-01,2026-02-01,2809,2809,PAID,0
3555,1133,288,444,2026-03-01,2026-03-08,2809,2809,PAID,0
3556,1233,289,445,2024-04-01,2024-04-05,2273,2273,PAID,0
3557,1233,289,445,2024-05-01,2024-05-03,2273,2273,PAID,0
3558,1233,289,445,2024-06-01,,2273,0,PENDING,727
3559,1233,289,445,2024-07-01,,2273,0,OVERDUE,697
3560,1233,289,445,2024-08-01,2024-08-06,2273,2273,PAID,0
3561,1233,289,445,2024-09-01,2024-09-05,2273,2273,PAID,0
3562,1233,289,445,2024-10-01,2024-10-02,2273,2273,PAID,0
3563,1233,289,445,2024-11-01,2024-11-06,2273,2273,PAID,0
3564,1233,289,445,2024-12-01,2024-12-06,2273,2273,PAID,0
3565,1233,289,445,2025-01-01,,2273,0,PENDING,513
3566,1233,289,445,2025-02-01,2025-02-06,2273,2273,PAID,0
3567,1233,289,445,2025-03-01,,2273,0,OVERDUE,454
3568,1233,289,445,2025-04-01,2025-04-04,2273,2273,PAID,0
3569,1233,289,445,2025-05-01,2025-05-06,2273,2273,PAID,0
3570,1233,289,445,2025-06-01,2025-06-03,2273,2273,PAID,0
3571,1233,289,445,2025-07-01,2025-07-05,2273,2273,PAID,0
3572,1233,289,445,2025-08-01,2025-08-02,2273,2273,PAID,0
3573,1233,289,445,2025-09-01,2025-09-04,2273,2273,PAID,0
3574,1233,289,445,2025-10-01,2025-10-06,2273,2273,PAID,0
3575,1233,289,445,2025-11-01,2025-11-08,2273,2273,PAID,0
3576,1233,289,445,2025-12-01,2025-12-01,2273,2273,PAID,0
3577,1233,289,445,2026-01-01,,2273,0,OVERDUE,148
3578,1233,289,445,2026-02-01,2026-02-08,2273,2273,PAID,0
3579,1233,289,445,2026-03-01,2026-03-08,2273,2273,PAID,0
3580,1847,290,447,2025-01-01,2025-01-08,3464,3464,PAID,0
3581,1847,290,447,2025-02-01,2025-02-04,3464,3464,PAID,0
3582,1847,290,447,2025-03-01,2025-03-07,3464,3464,PAID,0
3583,1847,290,447,2025-04-01,2025-04-01,3464,3464,PAID,0
3584,1847,290,447,2025-05-01,,3464,0,OVERDUE,393
3585,1847,290,447,2025-06-01,2025-06-03,3464,3464,PAID,0
3586,1847,290,447,2025-07-01,2025-07-07,3464,3464,PAID,0
3587,1847,290,447,2025-08-01,2025-08-02,3464,3464,PAID,0
3588,1847,290,447,2025-09-01,2025-09-10,3464,1961,PARTIAL,0
3589,1847,290,447,2025-10-01,2025-10-06,3464,3464,PAID,0
3590,1847,290,447,2025-11-01,2025-11-08,3464,3464,PAID,0
3591,1847,290,447,2025-12-01,2025-12-05,3464,3464,PAID,0
3592,1847,290,447,2026-01-01,2026-01-08,3464,3464,PAID,0
3593,126,291,449,2024-05-01,2024-05-07,3656,3656,PAID,0
3594,126,291,449,2024-06-01,2024-06-07,3656,3656,PAID,0
3595,126,291,449,2024-07-01,,3656,0,PENDING,697
3596,126,291,449,2024-08-01,2024-08-05,3656,3656,PAID,0
3597,126,291,449,2024-09-01,2024-09-06,3656,3656,PAID,0
3598,126,291,449,2024-10-01,,3656,0,OVERDUE,605
3599,126,291,449,2024-11-01,2024-11-08,3656,3656,PAID,0
3600,126,291,449,2024-12-01,2024-12-04,3656,3656,PAID,0
3601,126,291,449,2025-01-01,,3656,0,PENDING,513
3602,126,291,449,2025-02-01,2025-02-08,3656,3656,PAID,0
3603,126,291,449,2025-03-01,2025-03-01,3656,3656,PAID,0
3604,126,291,449,2025-04-01,2025-04-03,3656,3656,PAID,0
3605,126,291,449,2025-05-01,2025-05-07,3656,3656,PAID,0
3606,126,291,449,2025-06-01,2025-06-08,3656,3656,PAID,0
3607,126,291,449,2025-07-01,2025-07-08,3656,3656,PAID,0
3608,126,291,449,2025-08-01,,3656,0,OVERDUE,301
3609,126,291,449,2025-09-01,2025-09-06,3656,3656,PAID,0
3610,126,291,449,2025-10-01,2025-10-01,3656,3656,PAID,0
3611,126,291,449,2025-11-01,2025-11-05,3656,3656,PAID,0
3612,126,291,449,2025-12-01,,3656,0,OVERDUE,179
3613,126,291,449,2026-01-01,,3656,0,PENDING,148
3614,126,291,449,2026-02-01,2026-02-08,3656,3656,PAID,0
3615,126,291,449,2026-03-01,2026-03-04,3656,3656,PAID,0
3616,126,291,449,2026-04-01,,3656,0,PENDING,58
3617,126,291,449,2026-05-01,2026-05-06,3656,3656,PAID,0
3618,38,292,450,2024-01-01,2024-01-06,2235,2235,PAID,0
3619,38,292,450,2024-02-01,,2235,0,PENDING,848
3620,38,292,450,2024-03-01,2024-03-01,2235,2235,PAID,0
3621,38,292,450,2024-04-01,2024-04-06,2235,2235,PAID,0
3622,38,292,450,2024-05-01,,2235,0,PENDING,758
3623,38,292,450,2024-06-01,2024-06-05,2235,2235,PAID,0
3624,38,292,450,2024-07-01,,2235,0,PENDING,697
3625,38,292,450,2024-08-01,2024-08-02,2235,2235,PAID,0
3626,38,292,450,2024-09-01,2024-09-01,2235,2235,PAID,0
3627,38,292,450,2024-10-01,2024-10-08,2235,2235,PAID,0
3628,38,292,450,2024-11-01,2024-11-08,2235,2235,PAID,0
3629,38,292,450,2024-12-01,2024-12-06,2235,2235,PAID,0
3630,38,292,450,2025-01-01,2025-01-08,2235,2235,PAID,0
3631,1721,293,451,2024-01-01,2024-01-08,1004,1004,PAID,0
3632,1721,293,451,2024-02-01,2024-02-07,1004,1004,PAID,0
3633,1721,293,451,2024-03-01,2024-03-04,1004,1004,PAID,0
3634,1721,293,451,2024-04-01,2024-04-06,1004,1004,PAID,0
3635,1721,293,451,2024-05-01,2024-05-01,1004,1004,PAID,0
3636,1721,293,451,2024-06-01,2024-06-01,1004,1004,PAID,0
3637,1721,293,451,2024-07-01,2024-07-05,1004,1004,PAID,0
3638,1115,294,452,2024-11-01,,1408,0,OVERDUE,574
3639,1115,294,452,2024-12-01,2024-12-06,1408,1408,PAID,0
3640,1115,294,452,2025-01-01,2025-01-01,1408,1408,PAID,0
3641,1115,294,452,2025-02-01,,1408,0,PENDING,482
3642,1115,294,452,2025-03-01,2025-03-03,1408,1408,PAID,0
3643,1115,294,452,2025-04-01,,1408,0,OVERDUE,423
3644,1115,294,452,2025-05-01,,1408,0,OVERDUE,393
3645,1115,294,452,2025-06-01,2025-06-07,1408,1408,PAID,0
3646,1115,294,452,2025-07-01,2025-07-03,1408,1408,PAID,0
3647,1115,294,452,2025-08-01,,1408,0,OVERDUE,301
3648,1115,294,452,2025-09-01,,1408,0,PENDING,270
3649,1115,294,452,2025-10-01,2025-10-08,1408,1408,PAID,0
3650,1115,294,452,2025-11-01,,1408,0,OVERDUE,209
3651,367,295,454,2025-02-01,,1370,0,OVERDUE,482
3652,367,295,454,2025-03-01,2025-03-06,1370,1370,PAID,0
3653,367,295,454,2025-04-01,2025-04-04,1370,1370,PAID,0
3654,367,295,454,2025-05-01,2025-05-07,1370,1370,PAID,0
3655,367,295,454,2025-06-01,2025-06-04,1370,1370,PAID,0
3656,367,295,454,2025-07-01,2025-07-03,1370,1370,PAID,0
3657,367,295,454,2025-08-01,,1370,0,PENDING,301
3658,555,296,455,2025-01-01,,3310,0,PENDING,513
3659,555,296,455,2025-02-01,,3310,0,OVERDUE,482
3660,555,296,455,2025-03-01,2025-03-02,3310,3310,PAID,0
3661,555,296,455,2025-04-01,2025-04-08,3310,3310,PAID,0
3662,555,296,455,2025-05-01,2025-05-06,3310,3310,PAID,0
3663,555,296,455,2025-06-01,2025-06-07,3310,3310,PAID,0
3664,555,296,455,2025-07-01,2025-07-01,3310,3310,PAID,0
3665,555,296,455,2025-08-01,2025-08-03,3310,3310,PAID,0
3666,555,296,455,2025-09-01,2025-09-03,3310,3310,PAID,0
3667,555,296,455,2025-10-01,2025-10-04,3310,3310,PAID,0
3668,555,296,455,2025-11-01,2025-11-03,3310,3310,PAID,0
3669,555,296,455,2025-12-01,2025-12-04,3310,3310,PAID,0
3670,555,296,455,2026-01-01,2026-01-07,3310,3310,PAID,0
3671,555,296,455,2026-02-01,2026-02-07,3310,3310,PAID,0
3672,555,296,455,2026-03-01,,3310,0,PENDING,89
3673,555,296,455,2026-04-01,,3310,0,OVERDUE,58
3674,555,296,455,2026-05-01,,3310,0,PENDING,28
3675,1095,297,456,2024-09-01,,2744,0,OVERDUE,635
3676,1095,297,456,2024-10-01,2024-10-05,2744,2744,PAID,0
3677,1095,297,456,2024-11-01,2024-11-01,2744,2744,PAID,0
3678,1095,297,456,2024-12-01,2024-12-06,2744,2744,PAID,0
3679,1095,297,456,2025-01-01,2025-01-04,2744,2744,PAID,0
3680,1095,297,456,2025-02-01,2025-02-07,2744,2744,PAID,0
3681,1095,297,456,2025-03-01,2025-03-03,2744,2744,PAID,0
3682,1095,297,456,2025-04-01,2025-04-02,2744,2744,PAID,0
3683,1095,297,456,2025-05-01,2025-05-06,2744,2744,PAID,0
3684,1095,297,456,2025-06-01,2025-06-01,2744,2744,PAID,0
3685,1095,297,456,2025-07-01,2025-07-07,2744,2744,PAID,0
3686,1095,297,456,2025-08-01,,2744,0,PENDING,301
3687,1095,297,456,2025-09-01,2025-09-06,2744,2744,PAID,0
3688,1708,298,457,2024-10-01,2024-10-08,2106,2106,PAID,0
3689,1708,298,457,2024-11-01,2024-11-06,2106,2106,PAID,0
3690,1708,298,457,2024-12-01,2024-12-02,2106,2106,PAID,0
3691,1708,298,457,2025-01-01,2025-01-16,2106,1371,PARTIAL,0
3692,1708,298,457,2025-02-01,,2106,0,PENDING,482
3693,1708,298,457,2025-03-01,,2106,0,PENDING,454
3694,1708,298,457,2025-04-01,2025-04-06,2106,2106,PAID,0
3695,1708,298,457,2025-05-01,2025-05-05,2106,2106,PAID,0
3696,1708,298,457,2025-06-01,,2106,0,OVERDUE,362
3697,1708,298,457,2025-07-01,2025-07-01,2106,2106,PAID,0
3698,1708,298,457,2025-08-01,2025-08-08,2106,2106,PAID,0
3699,1708,298,457,2025-09-01,2025-09-05,2106,2106,PAID,0
3700,1708,298,457,2025-10-01,2025-10-11,2106,1017,PARTIAL,0
3701,1708,298,457,2025-11-01,2025-11-07,2106,2106,PAID,0
3702,1708,298,457,2025-12-01,2025-12-08,2106,2106,PAID,0
3703,1708,298,457,2026-01-01,2026-01-01,2106,2106,PAID,0
3704,1708,298,457,2026-02-01,2026-02-01,2106,2106,PAID,0
3705,1708,298,457,2026-03-01,2026-03-03,2106,2106,PAID,0
3706,518,299,460,2024-05-01,2024-05-04,1381,1381,PAID,0
3707,518,299,460,2024-06-01,,1381,0,OVERDUE,727
3708,518,299,460,2024-07-01,,1381,0,OVERDUE,697
3709,518,299,460,2024-08-01,2024-08-02,1381,1381,PAID,0
3710,518,299,460,2024-09-01,2024-09-06,1381,1381,PAID,0
3711,518,299,460,2024-10-01,2024-10-07,1381,1381,PAID,0
3712,518,299,460,2024-11-01,,1381,0,OVERDUE,574
3713,735,300,461,2025-07-01,,1776,0,OVERDUE,332
3714,735,300,461,2025-08-01,2025-08-03,1776,1776,PAID,0
3715,735,300,461,2025-09-01,2025-09-08,1776,1776,PAID,0
3716,735,300,461,2025-10-01,2025-10-08,1776,1776,PAID,0
3717,735,300,461,2025-11-01,2025-11-08,1776,1776,PAID,0
3718,735,300,461,2025-12-01,2025-12-02,1776,1776,PAID,0
3719,735,300,461,2026-01-01,2026-01-03,1776,1776,PAID,0
3720,735,300,461,2026-02-01,,1776,0,PENDING,117
3721,735,300,461,2026-03-01,2026-03-07,1776,1776,PAID,0
3722,735,300,461,2026-04-01,2026-04-02,1776,1776,PAID,0
3723,735,300,461,2026-05-01,2026-05-07,1776,1776,PAID,0
3724,1066,301,463,2024-01-01,2024-01-02,4113,4113,PAID,0
3725,1066,301,463,2024-02-01,2024-02-04,4113,4113,PAID,0
3726,1066,301,463,2024-03-01,2024-03-03,4113,4113,PAID,0
3727,1066,301,463,2024-04-01,2024-04-01,4113,4113,PAID,0
3728,1066,301,463,2024-05-01,2024-05-01,4113,4113,PAID,0
3729,1066,301,463,2024-06-01,2024-06-01,4113,4113,PAID,0
3730,1066,301,463,2024-07-01,2024-07-08,4113,4113,PAID,0
3731,1066,301,463,2024-08-01,2024-08-02,4113,4113,PAID,0
3732,1066,301,463,2024-09-01,2024-09-01,4113,4113,PAID,0
3733,1066,301,463,2024-10-01,2024-10-03,4113,4113,PAID,0
3734,1066,301,463,2024-11-01,2024-11-01,4113,4113,PAID,0
3735,1066,301,463,2024-12-01,2024-12-08,4113,4113,PAID,0
3736,1066,301,463,2025-01-01,2025-01-06,4113,4113,PAID,0
3737,214,302,466,2025-06-01,,2477,0,OVERDUE,362
3738,214,302,466,2025-07-01,2025-07-05,2477,2477,PAID,0
3739,214,302,466,2025-08-01,2025-08-03,2477,2477,PAID,0
3740,214,302,466,2025-09-01,2025-09-02,2477,2477,PAID,0
3741,214,302,466,2025-10-01,2025-10-05,2477,2477,PAID,0
3742,214,302,466,2025-11-01,2025-11-03,2477,2477,PAID,0
3743,214,302,466,2025-12-01,,2477,0,PENDING,179
3744,214,302,466,2026-01-01,2026-01-01,2477,2477,PAID,0
3745,214,302,466,2026-02-01,2026-02-06,2477,2477,PAID,0
3746,214,302,466,2026-03-01,2026-03-08,2477,2477,PAID,0
3747,214,302,466,2026-04-01,2026-04-03,2477,2477,PAID,0
3748,214,302,466,2026-05-01,,2477,0,PENDING,28
3749,454,303,467,2024-08-01,2024-08-07,3681,3681,PAID,0
3750,454,303,467,2024-09-01,2024-09-06,3681,3681,PAID,0
3751,454,303,467,2024-10-01,2024-10-04,3681,3681,PAID,0
3752,454,303,467,2024-11-01,2024-11-06,3681,3681,PAID,0
3753,454,303,467,2024-12-01,2024-12-08,3681,3681,PAID,0
3754,454,303,467,2025-01-01,2025-01-04,3681,3681,PAID,0
3755,454,303,467,2025-02-01,2025-02-04,3681,3681,PAID,0
3756,454,303,467,2025-03-01,2025-03-01,3681,3681,PAID,0
3757,454,303,467,2025-04-01,2025-04-02,3681,3681,PAID,0
3758,454,303,467,2025-05-01,,3681,0,PENDING,393
3759,454,303,467,2025-06-01,2025-06-03,3681,3681,PAID,0
3760,454,303,467,2025-07-01,2025-07-07,3681,3681,PAID,0
3761,454,303,467,2025-08-01,2025-08-05,3681,3681,PAID,0
3762,454,303,467,2025-09-01,2025-09-06,3681,3681,PAID,0
3763,454,303,467,2025-10-01,2025-10-02,3681,3681,PAID,0
3764,454,303,467,2025-11-01,2025-11-08,3681,3681,PAID,0
3765,454,303,467,2025-12-01,2025-12-06,3681,3681,PAID,0
3766,454,303,467,2026-01-01,2026-01-02,3681,3681,PAID,0
3767,454,303,467,2026-02-01,2026-02-08,3681,3681,PAID,0
3768,454,303,467,2026-03-01,2026-03-08,3681,3681,PAID,0
3769,454,303,467,2026-04-01,2026-04-01,3681,3681,PAID,0
3770,454,303,467,2026-05-01,2026-05-06,3681,3681,PAID,0
3771,1140,304,469,2024-10-01,2024-10-03,3947,3947,PAID,0
3772,1140,304,469,2024-11-01,2024-11-03,3947,3947,PAID,0
3773,1140,304,469,2024-12-01,2024-12-06,3947,3947,PAID,0
3774,1140,304,469,2025-01-01,2025-01-04,3947,3947,PAID,0
3775,1140,304,469,2025-02-01,2025-02-08,3947,3947,PAID,0
3776,1140,304,469,2025-03-01,,3947,0,PENDING,454
3777,1140,304,469,2025-04-01,,3947,0,PENDING,423
3778,1797,305,470,2024-05-01,2024-05-04,4007,4007,PAID,0
3779,1797,305,470,2024-06-01,2024-06-06,4007,4007,PAID,0
3780,1797,305,470,2024-07-01,2024-07-02,4007,4007,PAID,0
3781,1797,305,470,2024-08-01,2024-08-06,4007,4007,PAID,0
3782,1797,305,470,2024-09-01,,4007,0,OVERDUE,635
3783,1797,305,470,2024-10-01,,4007,0,PENDING,605
3784,1797,305,470,2024-11-01,2024-11-04,4007,4007,PAID,0
3785,1106,306,472,2025-05-01,,2802,0,PENDING,393
3786,1106,306,472,2025-06-01,2025-06-02,2802,2802,PAID,0
3787,1106,306,472,2025-07-01,2025-07-03,2802,2802,PAID,0
3788,1106,306,472,2025-08-01,2025-08-18,2802,1503,PARTIAL,0
3789,1106,306,472,2025-09-01,,2802,0,PENDING,270
3790,1106,306,472,2025-10-01,2025-10-02,2802,2802,PAID,0
3791,1106,306,472,2025-11-01,2025-11-10,2802,2005,PARTIAL,0
3792,1174,307,474,2024-11-01,2024-11-08,3312,3312,PAID,0
3793,1174,307,474,2024-12-01,,3312,0,PENDING,544
3794,1174,307,474,2025-01-01,2025-01-03,3312,3312,PAID,0
3795,1174,307,474,2025-02-01,2025-02-06,3312,3312,PAID,0
3796,1174,307,474,2025-03-01,2025-03-04,3312,3312,PAID,0
3797,1174,307,474,2025-04-01,2025-04-03,3312,3312,PAID,0
3798,1174,307,474,2025-05-01,2025-05-08,3312,3312,PAID,0
3799,1174,307,474,2025-06-01,2025-06-04,3312,3312,PAID,0
3800,1174,307,474,2025-07-01,2025-07-07,3312,3312,PAID,0
3801,1174,307,474,2025-08-01,2025-08-08,3312,3312,PAID,0
3802,1174,307,474,2025-09-01,2025-09-05,3312,3312,PAID,0
3803,1174,307,474,2025-10-01,2025-10-05,3312,3312,PAID,0
3804,1174,307,474,2025-11-01,2025-11-06,3312,3312,PAID,0
3805,1138,308,475,2025-01-01,,2262,0,PENDING,513
3806,1138,308,475,2025-02-01,2025-02-08,2262,2262,PAID,0
3807,1138,308,475,2025-03-01,2025-03-03,2262,2262,PAID,0
3808,1138,308,475,2025-04-01,2025-04-07,2262,2262,PAID,0
3809,1138,308,475,2025-05-01,2025-05-02,2262,2262,PAID,0
3810,1138,308,475,2025-06-01,2025-06-07,2262,2262,PAID,0
3811,1138,308,475,2025-07-01,2025-07-05,2262,2262,PAID,0
3812,1138,308,475,2025-08-01,2025-08-01,2262,2262,PAID,0
3813,1138,308,475,2025-09-01,,2262,0,PENDING,270
3814,1138,308,475,2025-10-01,2025-10-01,2262,2262,PAID,0
3815,1138,308,475,2025-11-01,2025-11-04,2262,2262,PAID,0
3816,1138,308,475,2025-12-01,2025-12-01,2262,2262,PAID,0
3817,390,309,477,2024-06-01,2024-06-03,1931,1931,PAID,0
3818,390,309,477,2024-07-01,2024-07-07,1931,1931,PAID,0
3819,390,309,477,2024-08-01,2024-08-16,1931,699,PARTIAL,0
3820,390,309,477,2024-09-01,2024-09-05,1931,1931,PAID,0
3821,390,309,477,2024-10-01,2024-10-02,1931,1931,PAID,0
3822,390,309,477,2024-11-01,2024-11-06,1931,1931,PAID,0
3823,390,309,477,2024-12-01,2024-12-08,1931,1931,PAID,0
3824,390,309,477,2025-01-01,2025-01-05,1931,1931,PAID,0
3825,390,309,477,2025-02-01,,1931,0,PENDING,482
3826,390,309,477,2025-03-01,2025-03-03,1931,1931,PAID,0
3827,390,309,477,2025-04-01,2025-04-05,1931,1931,PAID,0
3828,390,309,477,2025-05-01,2025-05-01,1931,1931,PAID,0
3829,390,309,477,2025-06-01,2025-06-04,1931,1931,PAID,0
3830,1792,310,480,2024-01-01,2024-01-02,1136,1136,PAID,0
3831,1792,310,480,2024-02-01,2024-02-05,1136,1136,PAID,0
3832,1792,310,480,2024-03-01,,1136,0,OVERDUE,819
3833,1792,310,480,2024-04-01,2024-04-01,1136,1136,PAID,0
3834,1792,310,480,2024-05-01,,1136,0,OVERDUE,758
3835,1792,310,480,2024-06-01,2024-06-03,1136,1136,PAID,0
3836,1792,310,480,2024-07-01,2024-07-02,1136,1136,PAID,0
3837,1364,311,481,2024-06-01,,3743,0,OVERDUE,727
3838,1364,311,481,2024-07-01,2024-07-08,3743,3743,PAID,0
3839,1364,311,481,2024-08-01,2024-08-03,3743,3743,PAID,0
3840,1364,311,481,2024-09-01,2024-09-02,3743,3743,PAID,0
3841,1364,311,481,2024-10-01,2024-10-06,3743,3743,PAID,0
3842,1364,311,481,2024-11-01,2024-11-01,3743,3743,PAID,0
3843,1364,311,481,2024-12-01,,3743,0,PENDING,544
3844,1364,311,481,2025-01-01,2025-01-05,3743,3743,PAID,0
3845,1364,311,481,2025-02-01,2025-02-04,3743,3743,PAID,0
3846,1364,311,481,2025-03-01,2025-03-06,3743,3743,PAID,0
3847,1364,311,481,2025-04-01,2025-04-05,3743,3743,PAID,0
3848,1364,311,481,2025-05-01,2025-05-05,3743,3743,PAID,0
3849,1364,311,481,2025-06-01,2025-06-04,3743,3743,PAID,0
3850,1364,311,481,2025-07-01,,3743,0,PENDING,332
3851,1364,311,481,2025-08-01,2025-08-16,3743,2450,PARTIAL,0
3852,1364,311,481,2025-09-01,2025-09-07,3743,3743,PAID,0
3853,1364,311,481,2025-10-01,,3743,0,OVERDUE,240
3854,1364,311,481,2025-11-01,2025-11-08,3743,3743,PAID,0
3855,1364,311,481,2025-12-01,,3743,0,PENDING,179
3856,1364,311,481,2026-01-01,2026-01-06,3743,3743,PAID,0
3857,1364,311,481,2026-02-01,2026-02-01,3743,3743,PAID,0
